url,id,slike,naslov
https://www.realitica.com/hr/listing/2217835,2217835,"[""https://www.realitica.com/images/listing_photos/2217835_img-55f47ed08d998f70b7ae847a73fb68a4-v.jpg"",""https://www.realitica.com/images/listing_photos/2217835_img-20cb4373e097fe2d7c5b1504331b0821-v.jpg"",""https://www.realitica.com/images/listing_photos/2217835_img-0f55894d4151e2e2ecfcf43b9492b500-v.jpg"",""https://www.realitica.com/images/listing_photos/2217835_img-8de82a8f9f4903377b960898b2223421-v.jpg""]","Iznajmljujem Stan-Apartman, Preko Morače"
https://www.realitica.com/hr/listing/2217822,2217822,"[""https://www.realitica.com/images/listing_photos/2217822_20190716_153643.jpg"",""https://www.realitica.com/images/listing_photos/2217822_20190716_153633.jpg"",""https://www.realitica.com/images/listing_photos/2217822_20190716_153653.jpg"",""https://www.realitica.com/images/listing_photos/2217822_20190716_153657.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/1803040,1803040,"[""https://www.realitica.com/images/listing_photos/1803040_66360031_2277528489081949_860766563433709568_n.jpg"",""https://www.realitica.com/images/listing_photos/1803040_img_20190302_155206_249.jpg"",""https://www.realitica.com/images/listing_photos/1803040_img_20190302_155548_341.jpg"",""https://www.realitica.com/images/listing_photos/1803040_106555588_2570451976456264_6141390745176076444_o.jpg""]","Iznajmljujem Stan-Apartman, Sveti Stefan"
https://www.realitica.com/hr/listing/2217835,2217835,"[""https://www.realitica.com/images/listing_photos/2217835_img-55f47ed08d998f70b7ae847a73fb68a4-v.jpg"",""https://www.realitica.com/images/listing_photos/2217835_img-20cb4373e097fe2d7c5b1504331b0821-v.jpg"",""https://www.realitica.com/images/listing_photos/2217835_img-0f55894d4151e2e2ecfcf43b9492b500-v.jpg"",""https://www.realitica.com/images/listing_photos/2217835_img-8de82a8f9f4903377b960898b2223421-v.jpg""]","Iznajmljujem Stan-Apartman, Preko Morače"
https://www.realitica.com/hr/listing/639456,639456,"[""https://www.realitica.com/images/listing_photos/639456_1-other-side-of-the-normal-building.jpg""]","Iznajmljujem Stan-Apartman, Preko Morače, Podgorica Područje"
https://www.realitica.com/hr/listing/1803040,1803040,"[""https://www.realitica.com/images/listing_photos/1803040_66360031_2277528489081949_860766563433709568_n.jpg"",""https://www.realitica.com/images/listing_photos/1803040_img_20190302_155206_249.jpg"",""https://www.realitica.com/images/listing_photos/1803040_img_20190302_155548_341.jpg"",""https://www.realitica.com/images/listing_photos/1803040_106555588_2570451976456264_6141390745176076444_o.jpg""]","Iznajmljujem Stan-Apartman, Sveti Stefan"
https://www.realitica.com/hr/listing/1518492,1518492,"[""https://www.realitica.com/images/listing_photos/1518492_00003.jpg""]",Iznajmljivanje renta stanovi Podgorica
https://www.realitica.com/hr/listing/639456,639456,"[""https://www.realitica.com/images/listing_photos/639456_1-other-side-of-the-normal-building.jpg""]","Iznajmljujem Stan-Apartman, Preko Morače, Podgorica Područje"
https://www.realitica.com/hr/listing/639458,639458,"[""https://www.realitica.com/images/listing_photos/639458_wm1-wide.jpg""]","Iznajmljujem Stan-Apartman, Centar, Podgorica Područje"
https://www.realitica.com/hr/listing/1518492,1518492,"[""https://www.realitica.com/images/listing_photos/1518492_00003.jpg""]",Iznajmljivanje renta stanovi Podgorica
https://www.realitica.com/hr/listing/432107,432107,"[""https://www.realitica.com/images/listing_photos/432107_05-vezir.jpg""]","Iznajmljujem Stan-Apartman, Centar, Podgorica Područje"
https://www.realitica.com/hr/listing/639458,639458,"[""https://www.realitica.com/images/listing_photos/639458_wm1-wide.jpg""]","Iznajmljujem Stan-Apartman, Centar, Podgorica Područje"
https://www.realitica.com/hr/listing/2397689,2397689,"[""https://www.realitica.com/images/listing_photos/2397689_screenshot_2020-09-18-13-46-01-084_com.miui.gallery.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
https://www.realitica.com/hr/listing/432107,432107,"[""https://www.realitica.com/images/listing_photos/432107_05-vezir.jpg""]","Iznajmljujem Stan-Apartman, Centar, Podgorica Područje"
https://www.realitica.com/hr/listing/1606264,1606264,"[""https://www.realitica.com/images/listing_photos/1606264_b5a99a4e-bbfc-4c52-a4c5-1643605e0e81.jpeg"",""https://www.realitica.com/images/listing_photos/1606264_cd5069ef-5547-4a0b-8e89-a4e65deae77a.jpeg"",""https://www.realitica.com/images/listing_photos/1606264_88405a3f-b234-49e0-9059-36decf2f5d4b.jpeg"",""https://www.realitica.com/images/listing_photos/1606264_b92f261f-494e-4945-87a2-4c7aaaaabb27.jpeg""]","Iznajmljujem Kuću, Ada Bojana"
https://www.realitica.com/hr/listing/2397689,2397689,"[""https://www.realitica.com/images/listing_photos/2397689_screenshot_2020-09-18-13-46-01-084_com.miui.gallery.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
https://www.realitica.com/hr/listing/998900,998900,"[""https://www.realitica.com/images/listing_photos/998900_kolasin-smejstaj.jpg"",""https://www.realitica.com/images/listing_photos/998900_kolasin-smjestaj--5-.jpg"",""https://www.realitica.com/images/listing_photos/998900_kolasin-smjestaj--4-.jpg"",""https://www.realitica.com/images/listing_photos/998900_kolasin-smjestaj--9-.jpg""]",Kolašin vikendica 
https://www.realitica.com/hr/listing/1606264,1606264,"[""https://www.realitica.com/images/listing_photos/1606264_b5a99a4e-bbfc-4c52-a4c5-1643605e0e81.jpeg"",""https://www.realitica.com/images/listing_photos/1606264_cd5069ef-5547-4a0b-8e89-a4e65deae77a.jpeg"",""https://www.realitica.com/images/listing_photos/1606264_88405a3f-b234-49e0-9059-36decf2f5d4b.jpeg"",""https://www.realitica.com/images/listing_photos/1606264_b92f261f-494e-4945-87a2-4c7aaaaabb27.jpeg""]","Iznajmljujem Kuću, Ada Bojana"
https://www.realitica.com/hr/listing/2462821,2462821,"[""https://www.realitica.com/images/listing_photos/2462821_1914881_fontana_andrijabudva104.jpg"",""https://www.realitica.com/images/listing_photos/2462821_1914881_fontana_andrijabudva075-1.jpg"",""https://www.realitica.com/images/listing_photos/2462821_1914881_fontana_andrijabudva088.jpg"",""https://www.realitica.com/images/listing_photos/2462821_1914881_1.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/998900,998900,"[""https://www.realitica.com/images/listing_photos/998900_kolasin-smejstaj.jpg"",""https://www.realitica.com/images/listing_photos/998900_kolasin-smjestaj--5-.jpg"",""https://www.realitica.com/images/listing_photos/998900_kolasin-smjestaj--4-.jpg"",""https://www.realitica.com/images/listing_photos/998900_kolasin-smjestaj--9-.jpg""]",Kolašin vikendica 
https://www.realitica.com/hr/listing/1182958,1182958,"[""https://www.realitica.com/images/listing_photos/1182958_img_9385_15.jpg"",""https://www.realitica.com/images/listing_photos/1182958_img_9385_16.jpg"",""https://www.realitica.com/images/listing_photos/1182958_img_9385_17.jpg"",""https://www.realitica.com/images/listing_photos/1182958_img_9385_19.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/2462821,2462821,"[""https://www.realitica.com/images/listing_photos/2462821_1914881_fontana_andrijabudva104.jpg"",""https://www.realitica.com/images/listing_photos/2462821_1914881_fontana_andrijabudva075-1.jpg"",""https://www.realitica.com/images/listing_photos/2462821_1914881_fontana_andrijabudva088.jpg"",""https://www.realitica.com/images/listing_photos/2462821_1914881_1.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/1181648,1181648,"[""https://www.realitica.com/images/listing_photos/1181648_img_19694_7.jpg"",""https://www.realitica.com/images/listing_photos/1181648_img_19694_3.jpg"",""https://www.realitica.com/images/listing_photos/1181648_img_19694_8.jpg"",""https://www.realitica.com/images/listing_photos/1181648_img_19694_9.jpg""]","Iznajmljujem Stan-Apartman, Đenovići"
https://www.realitica.com/hr/listing/1182958,1182958,"[""https://www.realitica.com/images/listing_photos/1182958_img_9385_15.jpg"",""https://www.realitica.com/images/listing_photos/1182958_img_9385_16.jpg"",""https://www.realitica.com/images/listing_photos/1182958_img_9385_17.jpg"",""https://www.realitica.com/images/listing_photos/1182958_img_9385_19.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/1182960,1182960,"[""https://www.realitica.com/images/listing_photos/1182960_img_9388_18.jpg"",""https://www.realitica.com/images/listing_photos/1182960_img_9388_29.jpg"",""https://www.realitica.com/images/listing_photos/1182960_img_9388_22.jpg"",""https://www.realitica.com/images/listing_photos/1182960_img_9388_7.jpg""]","Iznajmljujem Soba, Centar"
https://www.realitica.com/hr/listing/1181648,1181648,"[""https://www.realitica.com/images/listing_photos/1181648_img_19694_7.jpg"",""https://www.realitica.com/images/listing_photos/1181648_img_19694_3.jpg"",""https://www.realitica.com/images/listing_photos/1181648_img_19694_8.jpg"",""https://www.realitica.com/images/listing_photos/1181648_img_19694_9.jpg""]","Iznajmljujem Stan-Apartman, Đenovići"
https://www.realitica.com/hr/listing/1182959,1182959,"[""https://www.realitica.com/images/listing_photos/1182959_img_9386_14.jpg"",""https://www.realitica.com/images/listing_photos/1182959_img_9386_11.jpg"",""https://www.realitica.com/images/listing_photos/1182959_img_9386_10.jpg"",""https://www.realitica.com/images/listing_photos/1182959_img_9386_9.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/1182960,1182960,"[""https://www.realitica.com/images/listing_photos/1182960_img_9388_18.jpg"",""https://www.realitica.com/images/listing_photos/1182960_img_9388_29.jpg"",""https://www.realitica.com/images/listing_photos/1182960_img_9388_22.jpg"",""https://www.realitica.com/images/listing_photos/1182960_img_9388_7.jpg""]","Iznajmljujem Soba, Centar"
https://www.realitica.com/hr/listing/1184825,1184825,"[""https://www.realitica.com/images/listing_photos/1184825_img_32236_22.jpg"",""https://www.realitica.com/images/listing_photos/1184825_img_32236_9.jpg"",""https://www.realitica.com/images/listing_photos/1184825_img_32236_16.jpg"",""https://www.realitica.com/images/listing_photos/1184825_img_32236_20.jpg""]","Iznajmljujem Kamp, Kumbor"
https://www.realitica.com/hr/listing/1182959,1182959,"[""https://www.realitica.com/images/listing_photos/1182959_img_9386_14.jpg"",""https://www.realitica.com/images/listing_photos/1182959_img_9386_11.jpg"",""https://www.realitica.com/images/listing_photos/1182959_img_9386_10.jpg"",""https://www.realitica.com/images/listing_photos/1182959_img_9386_9.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/1184823,1184823,"[""https://www.realitica.com/images/listing_photos/1184823_img_32234_18.jpg"",""https://www.realitica.com/images/listing_photos/1184823_img_32234_16.jpg"",""https://www.realitica.com/images/listing_photos/1184823_img_32234_17.jpg"",""https://www.realitica.com/images/listing_photos/1184823_img_32234_24.jpg""]","Iznajmljujem Stan-Apartman, Kumbor"
https://www.realitica.com/hr/listing/1184825,1184825,"[""https://www.realitica.com/images/listing_photos/1184825_img_32236_22.jpg"",""https://www.realitica.com/images/listing_photos/1184825_img_32236_9.jpg"",""https://www.realitica.com/images/listing_photos/1184825_img_32236_16.jpg"",""https://www.realitica.com/images/listing_photos/1184825_img_32236_20.jpg""]","Iznajmljujem Kamp, Kumbor"
https://www.realitica.com/hr/listing/1184891,1184891,"[""https://www.realitica.com/images/listing_photos/1184891_img_31231_3.jpg"",""https://www.realitica.com/images/listing_photos/1184891_img_31231_4.jpg"",""https://www.realitica.com/images/listing_photos/1184891_img_31231_17.jpg"",""https://www.realitica.com/images/listing_photos/1184891_img_31231_18.jpg""]","Iznajmljujem Stan-Apartman, Herceg Novi"
https://www.realitica.com/hr/listing/1184823,1184823,"[""https://www.realitica.com/images/listing_photos/1184823_img_32234_18.jpg"",""https://www.realitica.com/images/listing_photos/1184823_img_32234_16.jpg"",""https://www.realitica.com/images/listing_photos/1184823_img_32234_17.jpg"",""https://www.realitica.com/images/listing_photos/1184823_img_32234_24.jpg""]","Iznajmljujem Stan-Apartman, Kumbor"
https://www.realitica.com/hr/listing/1184827,1184827,"[""https://www.realitica.com/images/listing_photos/1184827_img_32236_22.jpg"",""https://www.realitica.com/images/listing_photos/1184827_img_32236_16.jpg"",""https://www.realitica.com/images/listing_photos/1184827_img_32236_20.jpg"",""https://www.realitica.com/images/listing_photos/1184827_img_32236_9.jpg""]","Iznajmljujem Stan-Apartman, Kumbor"
https://www.realitica.com/hr/listing/1184891,1184891,"[""https://www.realitica.com/images/listing_photos/1184891_img_31231_3.jpg"",""https://www.realitica.com/images/listing_photos/1184891_img_31231_4.jpg"",""https://www.realitica.com/images/listing_photos/1184891_img_31231_17.jpg"",""https://www.realitica.com/images/listing_photos/1184891_img_31231_18.jpg""]","Iznajmljujem Stan-Apartman, Herceg Novi"
https://www.realitica.com/hr/listing/1184896,1184896,"[""https://www.realitica.com/images/listing_photos/1184896_img_32243_5.jpg"",""https://www.realitica.com/images/listing_photos/1184896_img_32243_9.jpg"",""https://www.realitica.com/images/listing_photos/1184896_img_32243_2.jpg"",""https://www.realitica.com/images/listing_photos/1184896_img_32243_4.jpg""]","Iznajmljujem Soba, Herceg Novi"
https://www.realitica.com/hr/listing/1184827,1184827,"[""https://www.realitica.com/images/listing_photos/1184827_img_32236_22.jpg"",""https://www.realitica.com/images/listing_photos/1184827_img_32236_16.jpg"",""https://www.realitica.com/images/listing_photos/1184827_img_32236_20.jpg"",""https://www.realitica.com/images/listing_photos/1184827_img_32236_9.jpg""]","Iznajmljujem Stan-Apartman, Kumbor"
https://www.realitica.com/hr/listing/1184893,1184893,"[""https://www.realitica.com/images/listing_photos/1184893_img_31353_6.jpg"",""https://www.realitica.com/images/listing_photos/1184893_img_31353_12.jpg"",""https://www.realitica.com/images/listing_photos/1184893_img_31353_4.jpg"",""https://www.realitica.com/images/listing_photos/1184893_img_31353_1.jpg""]","Iznajmljujem Soba, Herceg Novi"
https://www.realitica.com/hr/listing/1184896,1184896,"[""https://www.realitica.com/images/listing_photos/1184896_img_32243_5.jpg"",""https://www.realitica.com/images/listing_photos/1184896_img_32243_9.jpg"",""https://www.realitica.com/images/listing_photos/1184896_img_32243_2.jpg"",""https://www.realitica.com/images/listing_photos/1184896_img_32243_4.jpg""]","Iznajmljujem Soba, Herceg Novi"
https://www.realitica.com/hr/listing/1249709,1249709,"[""https://www.realitica.com/images/listing_photos/1249709_img_29316_8.jpg"",""https://www.realitica.com/images/listing_photos/1249709_img_29316_10.jpg"",""https://www.realitica.com/images/listing_photos/1249709_img_29316_7.jpg"",""https://www.realitica.com/images/listing_photos/1249709_img_29316_6.jpg""]","Iznajmljujem Stan-Apartman, Šušanj"
https://www.realitica.com/hr/listing/1184893,1184893,"[""https://www.realitica.com/images/listing_photos/1184893_img_31353_6.jpg"",""https://www.realitica.com/images/listing_photos/1184893_img_31353_12.jpg"",""https://www.realitica.com/images/listing_photos/1184893_img_31353_4.jpg"",""https://www.realitica.com/images/listing_photos/1184893_img_31353_1.jpg""]","Iznajmljujem Soba, Herceg Novi"
https://www.realitica.com/hr/listing/1249707,1249707,"[""https://www.realitica.com/images/listing_photos/1249707_img_29315_9.jpg"",""https://www.realitica.com/images/listing_photos/1249707_img_29315_7.jpg"",""https://www.realitica.com/images/listing_photos/1249707_img_29315_6.jpg"",""https://www.realitica.com/images/listing_photos/1249707_img_29315_1.jpg""]","Iznajmljujem Stan-Apartman, Šušanj"
https://www.realitica.com/hr/listing/1249709,1249709,"[""https://www.realitica.com/images/listing_photos/1249709_img_29316_8.jpg"",""https://www.realitica.com/images/listing_photos/1249709_img_29316_10.jpg"",""https://www.realitica.com/images/listing_photos/1249709_img_29316_7.jpg"",""https://www.realitica.com/images/listing_photos/1249709_img_29316_6.jpg""]","Iznajmljujem Stan-Apartman, Šušanj"
https://www.realitica.com/hr/listing/1249702,1249702,"[""https://www.realitica.com/images/listing_photos/1249702_img_22712_4.jpg"",""https://www.realitica.com/images/listing_photos/1249702_img_22712_9.jpg"",""https://www.realitica.com/images/listing_photos/1249702_img_22712_11.jpg"",""https://www.realitica.com/images/listing_photos/1249702_img_22712_7.jpg""]","Iznajmljujem Stan-Apartman, Dobre Vode"
https://www.realitica.com/hr/listing/1249707,1249707,"[""https://www.realitica.com/images/listing_photos/1249707_img_29315_9.jpg"",""https://www.realitica.com/images/listing_photos/1249707_img_29315_7.jpg"",""https://www.realitica.com/images/listing_photos/1249707_img_29315_6.jpg"",""https://www.realitica.com/images/listing_photos/1249707_img_29315_1.jpg""]","Iznajmljujem Stan-Apartman, Šušanj"
https://www.realitica.com/hr/listing/1249714,1249714,"[""https://www.realitica.com/images/listing_photos/1249714_img_30342_3.jpg"",""https://www.realitica.com/images/listing_photos/1249714_img_30342_4.jpg"",""https://www.realitica.com/images/listing_photos/1249714_img_30342_5.jpg"",""https://www.realitica.com/images/listing_photos/1249714_img_30342_6.jpg""]","Iznajmljujem Stan-Apartman, Gospoština"
https://www.realitica.com/hr/listing/1249702,1249702,"[""https://www.realitica.com/images/listing_photos/1249702_img_22712_4.jpg"",""https://www.realitica.com/images/listing_photos/1249702_img_22712_9.jpg"",""https://www.realitica.com/images/listing_photos/1249702_img_22712_11.jpg"",""https://www.realitica.com/images/listing_photos/1249702_img_22712_7.jpg""]","Iznajmljujem Stan-Apartman, Dobre Vode"
https://www.realitica.com/hr/listing/1249713,1249713,"[""https://www.realitica.com/images/listing_photos/1249713_img_30339_7.jpg"",""https://www.realitica.com/images/listing_photos/1249713_img_30339_12.jpg"",""https://www.realitica.com/images/listing_photos/1249713_img_30339_6.jpg"",""https://www.realitica.com/images/listing_photos/1249713_img_30339_8.jpg""]","Iznajmljujem Stan-Apartman, Gospoština"
https://www.realitica.com/hr/listing/1249714,1249714,"[""https://www.realitica.com/images/listing_photos/1249714_img_30342_3.jpg"",""https://www.realitica.com/images/listing_photos/1249714_img_30342_4.jpg"",""https://www.realitica.com/images/listing_photos/1249714_img_30342_5.jpg"",""https://www.realitica.com/images/listing_photos/1249714_img_30342_6.jpg""]","Iznajmljujem Stan-Apartman, Gospoština"
https://www.realitica.com/hr/listing/1249717,1249717,"[""https://www.realitica.com/images/listing_photos/1249717_img_7795_9.jpg"",""https://www.realitica.com/images/listing_photos/1249717_img_7795_2.jpg"",""https://www.realitica.com/images/listing_photos/1249717_img_7795_10.jpg"",""https://www.realitica.com/images/listing_photos/1249717_img_7795_1.jpg""]","Iznajmljujem Soba, Đenovići"
https://www.realitica.com/hr/listing/1249713,1249713,"[""https://www.realitica.com/images/listing_photos/1249713_img_30339_7.jpg"",""https://www.realitica.com/images/listing_photos/1249713_img_30339_12.jpg"",""https://www.realitica.com/images/listing_photos/1249713_img_30339_6.jpg"",""https://www.realitica.com/images/listing_photos/1249713_img_30339_8.jpg""]","Iznajmljujem Stan-Apartman, Gospoština"
https://www.realitica.com/hr/listing/1249738,1249738,"[""https://www.realitica.com/images/listing_photos/1249738_img_7613_5.jpg"",""https://www.realitica.com/images/listing_photos/1249738_img_7613_3.jpg"",""https://www.realitica.com/images/listing_photos/1249738_img_7613_2.jpg"",""https://www.realitica.com/images/listing_photos/1249738_img_7613_1.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
https://www.realitica.com/hr/listing/1249717,1249717,"[""https://www.realitica.com/images/listing_photos/1249717_img_7795_9.jpg"",""https://www.realitica.com/images/listing_photos/1249717_img_7795_2.jpg"",""https://www.realitica.com/images/listing_photos/1249717_img_7795_10.jpg"",""https://www.realitica.com/images/listing_photos/1249717_img_7795_1.jpg""]","Iznajmljujem Soba, Đenovići"
https://www.realitica.com/hr/listing/1249737,1249737,"[""https://www.realitica.com/images/listing_photos/1249737_img_7611_7.jpg"",""https://www.realitica.com/images/listing_photos/1249737_img_7611_5.jpg"",""https://www.realitica.com/images/listing_photos/1249737_img_7611_4.jpg"",""https://www.realitica.com/images/listing_photos/1249737_img_7611_2.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
https://www.realitica.com/hr/listing/1249738,1249738,"[""https://www.realitica.com/images/listing_photos/1249738_img_7613_5.jpg"",""https://www.realitica.com/images/listing_photos/1249738_img_7613_3.jpg"",""https://www.realitica.com/images/listing_photos/1249738_img_7613_2.jpg"",""https://www.realitica.com/images/listing_photos/1249738_img_7613_1.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
https://www.realitica.com/hr/listing/1251313,1251313,"[""https://www.realitica.com/images/listing_photos/1251313_img_31614_10.jpg"",""https://www.realitica.com/images/listing_photos/1251313_img_31614_3.jpg"",""https://www.realitica.com/images/listing_photos/1251313_img_31614_7.jpg"",""https://www.realitica.com/images/listing_photos/1251313_img_31614_11.jpg""]","Iznajmljujem Stan-Apartman, Perast"
https://www.realitica.com/hr/listing/1249737,1249737,"[""https://www.realitica.com/images/listing_photos/1249737_img_7611_7.jpg"",""https://www.realitica.com/images/listing_photos/1249737_img_7611_5.jpg"",""https://www.realitica.com/images/listing_photos/1249737_img_7611_4.jpg"",""https://www.realitica.com/images/listing_photos/1249737_img_7611_2.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
https://www.realitica.com/hr/listing/1251308,1251308,"[""https://www.realitica.com/images/listing_photos/1251308_img_35364_1.jpg"",""https://www.realitica.com/images/listing_photos/1251308_img_35364_2.jpg"",""https://www.realitica.com/images/listing_photos/1251308_img_35364_5.jpg"",""https://www.realitica.com/images/listing_photos/1251308_img_35364_7.jpg""]","Iznajmljujem Stan-Apartman, Risan"
https://www.realitica.com/hr/listing/1251313,1251313,"[""https://www.realitica.com/images/listing_photos/1251313_img_31614_10.jpg"",""https://www.realitica.com/images/listing_photos/1251313_img_31614_3.jpg"",""https://www.realitica.com/images/listing_photos/1251313_img_31614_7.jpg"",""https://www.realitica.com/images/listing_photos/1251313_img_31614_11.jpg""]","Iznajmljujem Stan-Apartman, Perast"
https://www.realitica.com/hr/listing/1563082,1563082,"[""https://www.realitica.com/images/listing_photos/1563082_dragana_42.jpg"",""https://www.realitica.com/images/listing_photos/1563082_dragana_80.jpg"",""https://www.realitica.com/images/listing_photos/1563082_dragana_37.jpg"",""https://www.realitica.com/images/listing_photos/1563082_dragana_78.jpg""]","Iznajmljujem Stan-Apartman, Rozino"
https://www.realitica.com/hr/listing/1251308,1251308,"[""https://www.realitica.com/images/listing_photos/1251308_img_35364_1.jpg"",""https://www.realitica.com/images/listing_photos/1251308_img_35364_2.jpg"",""https://www.realitica.com/images/listing_photos/1251308_img_35364_5.jpg"",""https://www.realitica.com/images/listing_photos/1251308_img_35364_7.jpg""]","Iznajmljujem Stan-Apartman, Risan"
https://www.realitica.com/hr/listing/2467171,2467171,"[""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-53s.jpg"",""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-54f.jpg"",""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-55d.jpg"",""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-56er.jpg""]","Iznajmljujem Stan-Apartman, Stari Aerodrom"
https://www.realitica.com/hr/listing/1563082,1563082,"[""https://www.realitica.com/images/listing_photos/1563082_dragana_42.jpg"",""https://www.realitica.com/images/listing_photos/1563082_dragana_80.jpg"",""https://www.realitica.com/images/listing_photos/1563082_dragana_37.jpg"",""https://www.realitica.com/images/listing_photos/1563082_dragana_78.jpg""]","Iznajmljujem Stan-Apartman, Rozino"
https://www.realitica.com/hr/listing/2027774,2027774,"[""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124405.jpg"",""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124236.jpg"",""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124313.jpg"",""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124441.jpg""]","Iznajmljujem Kuću, Spuz"
https://www.realitica.com/hr/listing/2467171,2467171,"[""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-53s.jpg"",""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-54f.jpg"",""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-55d.jpg"",""https://www.realitica.com/images/listing_photos/2467171_viber_image_2020-12-10_18-19-56er.jpg""]","Iznajmljujem Stan-Apartman, Stari Aerodrom"
https://www.realitica.com/hr/listing/2466127,2466127,"[""https://www.realitica.com/images/listing_photos/2466127_received_311769129855912.jpeg"",""https://www.realitica.com/images/listing_photos/2466127_received_2763257567249535.jpeg"",""https://www.realitica.com/images/listing_photos/2466127_received_889106418165597.jpeg"",""https://www.realitica.com/images/listing_photos/2466127_received_303740641013965.jpeg""]","Iznajmljujem Stan-Apartman, Petrovac"
https://www.realitica.com/hr/listing/2027774,2027774,"[""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124405.jpg"",""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124236.jpg"",""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124313.jpg"",""https://www.realitica.com/images/listing_photos/2027774_img_20190727_124441.jpg""]","Iznajmljujem Kuću, Spuz"
https://www.realitica.com/hr/listing/2466127,2466127,"[""https://www.realitica.com/images/listing_photos/2466127_received_311769129855912.jpeg"",""https://www.realitica.com/images/listing_photos/2466127_received_2763257567249535.jpeg"",""https://www.realitica.com/images/listing_photos/2466127_received_889106418165597.jpeg"",""https://www.realitica.com/images/listing_photos/2466127_received_303740641013965.jpeg""]","Iznajmljujem Stan-Apartman, Petrovac"
https://www.realitica.com/hr/listing/2255099,2255099,"[""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-2.jpg"",""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-6.jpg"",""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-3.jpg"",""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-7.jpg""]","Iznajmljujem Stan-Apartman, Nova Dalmatinska"
https://www.realitica.com/hr/listing/2255099,2255099,"[""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-2.jpg"",""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-6.jpg"",""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-3.jpg"",""https://www.realitica.com/images/listing_photos/2255099_pp-profesorska-7.jpg""]","Iznajmljujem Stan-Apartman, Nova Dalmatinska"
https://www.realitica.com/hr/listing/2465012,2465012,"[""https://www.realitica.com/images/listing_photos/2465012_9k.jpg"",""https://www.realitica.com/images/listing_photos/2465012_9k2.jpg"",""https://www.realitica.com/images/listing_photos/2465012_6-k.jpg"",""https://www.realitica.com/images/listing_photos/2465012_5-k.jpg"",""https://www.realitica.com/images/listing_photos/2465012_9wc.jpg"",""https://www.realitica.com/images/listing_photos/2465012_15-p.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/79767,79767,"[""https://www.realitica.com/images/listing_photos/79767_10.jpg"",""https://www.realitica.com/images/listing_photos/79767_8.jpg"",""https://www.realitica.com/images/listing_photos/79767_3.jpg"",""https://www.realitica.com/images/listing_photos/79767_2.jpg""]","Iznajmljujem Stan-Apartman, Rafailovici, Budva Područje"
https://www.realitica.com/hr/listing/2465012,2465012,"[""https://www.realitica.com/images/listing_photos/2465012_9k.jpg"",""https://www.realitica.com/images/listing_photos/2465012_9k2.jpg"",""https://www.realitica.com/images/listing_photos/2465012_6-k.jpg"",""https://www.realitica.com/images/listing_photos/2465012_5-k.jpg"",""https://www.realitica.com/images/listing_photos/2465012_9wc.jpg"",""https://www.realitica.com/images/listing_photos/2465012_15-p.jpg""]","Iznajmljujem Stan-Apartman, Centar"
https://www.realitica.com/hr/listing/2382809,2382809,"[""https://www.realitica.com/images/listing_photos/2382809_img-00c7f05450ba833ccf3f977400c45536-v.jpg"",""https://www.realitica.com/images/listing_photos/2382809_img-ae1153d3d1e78bebd34e572fb4b06167-v.jpg""]","Iznajmljujem Stan-Apartman, Tivat"
